first_name,last_name,picture,gender,active,microJurisId,2024_municipality,2024_senate_district,2024_representative_district,2024_politician_type,2024_party,2024_ballot,2024_commisions,2024_primary,2024_general,2024_display_name
Román,Rivera Alejandro,/static/images/profile_images/Roman_Rivera_Alejandro_9821.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rómulo Jr.,Burgos Ortíz,/static/images/profile_images/Romulo_Burgos_Ortiz_4456.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rosa,Seguí Cordero,/static/images/profile_images/rosa-segui-cordero.jpeg,F,TRUE,,,1,,senador,MVC,,,FALSE,TRUE,Rosa Seguí
Rosachely,Rivera Santana,/static/images/profile_images/Rosachely_Rivera_Santana_7382.jpg,F,TRUE,,Gurabo,,,alcalde,PNP,,,FALSE,TRUE,
Rosa Julia,González Guilloty,,F,TRUE,,,,,,,,,FALSE,FALSE,
Rosa L.,Muñoz Marzán,,F,TRUE,,,,,,,,,FALSE,FALSE,
Rosalia,Rodríguez Mendoza,,F,TRUE,,,,,,,,,FALSE,FALSE,
Rosalina,Valcarcel Ruíz,/static/images/profile_images/Rosalina_Valcarcel_Ruiz_6741.jpg,F,TRUE,,,,4,representante,PD,,,FALSE,TRUE,
Rosalina,Vega Rivera,,F,TRUE,,,,,,,,,FALSE,FALSE,
Rosamar,Trujillo Plumey,/static/images/profile_images/Rosamar_Trujillo_Plumey_8883.jpg,F,TRUE,860,Humacao,,,alcalde,PPD,,,FALSE,TRUE,
Rosanna,Ortíz García,/static/images/profile_images/Rosanna_Ortiz_Garcia_3623.jpg,F,TRUE,,,,35,representante,PD,,,FALSE,TRUE,
Rosa V.,Quiñones Ortíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Roxanna I.,Soto Aguilú (Abogada Motorizada),/static/images/profile_images/Roxanna_Ivette_Soto_Aguilu_8298.jpg,F,TRUE,,,ACUMULACION,,senador,PNP,,,FALSE,TRUE,(Abogada Motorizada) Roxanna I. Soto Aguilú
Rubén,Medina Cabassa,/static/images/profile_images/Ruben_Medina_Cabassa_4985.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rubén,Soto Rivera,/static/images/profile_images/Ruben_Soto_Rivera_5728.jpg,M,TRUE,865,,,11,representante,PPD,,,FALSE,TRUE,Rubén Soto
Rubén,Suazo Montesino,/static/images/profile_images/Ruben_Suazo_Montesino_1788.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rubén Alfonso,Pérez Hernández,/static/images/profile_images/Ruben_Alfonso_Perez_Hernandez_6891.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rubén N.,Ortíz Ortíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Rubén U.,Cedeño Feliciano,,M,TRUE,,,,,,,,,FALSE,FALSE,
Rubi,Colón Aponte,,F,FALSE,,Orocovis,,,alcalde,PPD,,,FALSE,FALSE,
Rubiell,Rodríguez Plaza,/static/images/profile_images/Rubiell_Rodriguez_Plaza_6758.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Rufo Manuel,Hernández De León,,M,TRUE,,,,,,,,,FALSE,FALSE,
Ruth E.,Soiza Ruíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Ruth Miriam,García Meléndez,/static/images/profile_images/Ruth_Miriam_Garcia_Melendez_8791.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sahir Ivette,Pujols Vázquez,static/images/profile_images/sahir-ivette-pujols-vazquez.jpeg,F,TRUE,,,,10,representante,MVC,,,FALSE,TRUE,Sahir Pujols
Salvador,Benítez Nieves,,M,TRUE,,,,,,,,,FALSE,FALSE,
Salvador,García Rivera,/static/images/profile_images/salvador-garcia-rivera.jpeg,M,TRUE,,Vega Baja,,,alcalde,PD,,,FALSE,TRUE,
Sammy A.,Lugo Seda,/static/images/profile_images/Sammy_A_Lugo_Seda_6858.jpg,M,TRUE,,Cabo Rojo,,,alcalde,INDT,,,FALSE,TRUE,
Samuel,De Jesús Sanabria,/static/images/profile_images/Samuel_De_Jesus_Sanabria_0427.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Samuel,Figueroa Nieves,/static/images/profile_images/Samuel_A_Figueroa_Nieves_1430.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Samuel,Rivera Báez,/static/images/profile_images/Samuel_Rivera_Baez_6866.jpg,M,TRUE,,Ceiba,,,alcalde,PNP,,,FALSE,TRUE,
Samuel,Rivera Nieves,/static/images/profile_images/Samuel_Rivera_Nieves_7223.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Samuel,Salazar Soto,,M,FALSE,,,,18,representante,PNP,,,FALSE,FALSE,
Samuel,Saldaña Báez,,M,FALSE,,,,30,representante,PNP,,,FALSE,FALSE,
Samuel,Soto Bosques,/static/images/profile_images/Samuel_Soto_Bosques_6061.jpg,M,TRUE,,,,18,representante,PIP,,,FALSE,FALSE,
Samuel,Tirado Medina,,M,TRUE,,,,,,,,,FALSE,FALSE,
Samuel Giovanni,Donato Sanes,,M,TRUE,,,,,,,,,FALSE,FALSE,
Samuel (Piro),Almodóvar,,M,FALSE,,,,6,representante,PNP,,,FALSE,FALSE,
Samuel (Sammy),Pagán Cuadrado,,M,FALSE,,,,35,representante,PNP,,,TRUE,FALSE,
Sandra,Bravo López,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sandra,Infanzón Padilla,/static/images/profile_images/Sandra_Infanzon_Padilla_1447.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sandra,Rivera Bermúdez,/static/images/profile_images/Sandra_Rivera_Bermudez_3779.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Santos,Franco Martínez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Santos,Solivan Rolón,/static/images/profile_images/Santos_Solivan_Rolon_6485.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Santos Jr.,Tirado Marrero,,M,TRUE,,,,,,,,,FALSE,FALSE,
Sara E.,Torres Rivera,/static/images/profile_images/Sara_E_Torres_Rivera_5038.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sara E. (Cariño),Carrión Ramos,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sarlene,Cotte Pérez,/static/images/profile_images/Sarlene_Cotte_Perez_6673.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Selena,Méndez Cruz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sendic Omar,Torres Meléndez,/static/images/profile_images/Sendic_Omar_Torres_Melendez_0614.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Sergio,Estévez,/static/images/profile_images/Sergio_E_Estevez_Velez_8108.jpg,M,TRUE,,,,40,representante,PNP,,,FALSE,TRUE,
Sergio,Gómez Velázquez,/static/images/profile_images/Sergio_Gomez_Velazquez_1143.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Sergio,Nieves Valle,/static/images/profile_images/Sergio_Nieves_Valle_2361.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Sergio,Ruíz Sánchez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Sharon,Rodríguez Cruz,/static/images/profile_images/Sharon_Rodriguez_Cruz_4733.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Shayra,Rosario Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sheila,Dávila Rodríguez,/static/images/profile_images/Sheila_Davila_Rodriguez_1471.jpg,F,TRUE,,Cidra,,,alcalde,PD,,,FALSE,TRUE,
Sheila Ivette,Díaz Ortíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sigfredo,Rivera Meléndez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Sigfredo,Torres Cintrón,static/images/profile_images/sigfredo-torres-cintron.jpeg,M,TRUE,,,,26,representante,MVC,,,FALSE,TRUE,
Sinia E.,Saavedra Morales,/static/images/profile_images/Sinia_E_Saavedra_Morales_8992.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Sol Edwin,Berríos Febo,/static/images/profile_images/Sol_E_Berrios_Febo_7051.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sol Yamiz,Higgins Cuadrado,/static/images/profile_images/Sol_Yamiz_Higgins_Cuadrado_7278.jpg,F,TRUE,900,,,35,representante,PPD,,,FALSE,TRUE,
Sonia,Delgado Cotto,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sonia,Luque Vázquez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sonia,Rodríguez Dávila,,F,TRUE,,,,,,,,,FALSE,FALSE,
Sonia E.,Pérez Ortega,/static/images/profile_images/Sonia_E_Perez_Ortega_5756.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sonia Iveliss,Rodríguez Ruíz,/static/images/profile_images/Sonia_Iveliss_Rodriguez_Ruiz_6886.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Sonia Ivelisse,Rivera Rosado,/static/images/profile_images/Sonia_Ivelisse_Rivera_Rosado_8865.jpg,F,TRUE,,Ceiba,,,alcalde,PD,,,FALSE,TRUE,Sonia Rivera Rosado
Sonia Noemi,Romero Sánchez,/static/images/profile_images/Sonia_Noemi_Romero_Sanchez_1203.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Stephanie,Alverio Pérez,/static/images/profile_images/Stephanie_Alverio_Perez_1261.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Stephen David,Gil Alamo,,M,TRUE,,,,38,representante,PD,,,FALSE,FALSE,
Steve,Guash Montalvo,/static/images/profile_images/Steve_Guash_Montalvo_7621.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Suheily,Maldonado Espada,/static/images/profile_images/Suheily_Maldonado_Espada_3527.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Swanny Enit,Vargas Laureano,/static/images/profile_images/Swanny_Enit_Vargas_Laureano_3456.jpg,F,TRUE,,,,ACUMULACION,representante,PPD,,,FALSE,TRUE,
Sylvia,Rodríguez Aponte,/static/images/profile_images/Sylvia_Rodriguez_Aponte_8627.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Taira,Barreto Canals,/static/images/profile_images/Taira_Mari_Barreto_Canals_5750.jpg,F,TRUE,,,3,,senador,PIP,,,FALSE,TRUE,Taira M. Barreto Canals
Talía,Méndez Hernández,/static/images/profile_images/Talia_Hernandez_Mendez_3761.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Tania,Lugo López,,F,FALSE,,Mayagüez,,,alcalde,PNP,,,FALSE,FALSE,
Tanya Marie,De Jesús,,F,TRUE,,,,,,,,,FALSE,FALSE,
Tatiana,Pérez Ramírez,/static/images/profile_images/Tatiana_Perez_0630.jpg,F,TRUE,,,,ACUMULACION,representante,PNP,,,FALSE,TRUE,
Teodoro,Santiago León,,M,TRUE,,,,,,,,,FALSE,FALSE,
Teodoro,Solá González (Salá),,M,FALSE,,,,19,representante,PPD,,,FALSE,FALSE,
Teresa,Santiago Torres,,F,TRUE,,,,,,,,,FALSE,FALSE,
Teresa,Vázquez Cabrera,,F,TRUE,,,,,,,,,FALSE,FALSE,
Teresa,Vélez Rolon,/static/images/profile_images/Teresa_Velez_Rolon_5632.jpg,F,TRUE,,,,13,representante,MVC,,,FALSE,TRUE,
Terestella,González Denton,/static/images/profile_images/Terestela_Del_C_Gonzalez_Denton_1109.jpg,F,TRUE,,San Juan,,,alcalde,PPD,,,FALSE,TRUE,
Thomas,Rivera Schatz,/static/images/profile_images/Thomas_Rivera_Schatz_8202.jpg,M,TRUE,850,,ACUMULACION,,senador,PNP,,,FALSE,TRUE,
Tiffany,Rohena,,F,TRUE,,,,,,,,,FALSE,FALSE,
Tirsa Víctoria,Enriquez Vega,,F,TRUE,,,,,,,,,FALSE,FALSE,
Tomás,Butler Feliciano,/static/images/profile_images/Tomas_Butler_Feliciano_8523.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Tomás Fernando,Delgado Irizarry,/static/images/profile_images/Tomas_Fernando_Delgado_Irizarry_2135.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Tommy Enrique,Orta Siberón,,M,TRUE,,,,,,,,,FALSE,FALSE,
Urayoán,Hernández Alvarado,,M,FALSE,,,,26,representante,PNP,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,/static/images/profile_images/Wilfred_Yasel_Torres_Rosado_2641.jpg,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,/static/images/profile_images/Neftali_Orizal_Ramos_1808.jpg,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,F,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,/static/images/profile_images/Delia_Torres_Torres_9730.jpg,F,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,/static/images/profile_images/Carmelo_Perez_Vega_7809.jpg,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,F,FALSE,,,,,,,,,FALSE,FALSE,
Vacante,,,M,FALSE,,,,,,,,,FALSE,FALSE,
Valery,Martínez Cotti,/static/images/profile_images/Valery_Nicole_Martinez_Cotti_0640.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Vanellies,Santiago Rivera,/static/images/profile_images/Vanellies_Santiago_Rivera_5969.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Vanessa,Álvarez Montalvo,,F,TRUE,,,,,,,,,FALSE,FALSE,
Veronica,Custodio Maisonet,,F,TRUE,,Las Marías,,,alcalde,MVC,,,FALSE,FALSE,
Verónica,Rivera Lebrón,static/images/profile_images/veronica-rivera-lebron.jpeg,F,TRUE,,,6,,senador,PD,,,FALSE,TRUE,
Verónica,Santiago Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Verónica Nicole,Martínez López,,F,TRUE,,,,,,,,,FALSE,FALSE,
Vianca Esthela,Negrón De Jesús,,F,TRUE,,,,,,,,,FALSE,FALSE,
Vicenta,Mojica Morales,,F,TRUE,,,,,,,,,FALSE,FALSE,
Víctor,Parés Otero,/static/images/profile_images/Victor_L_Pares_Otero_2203.jpg,M,TRUE,869,,,4,representante,PNP,,,FALSE,TRUE,Víctor Parés
Víctor,Pérez Cabrera,/static/images/profile_images/Victor_Perez_Cabrera_5409.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor,Pérez Figueroa,,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor,Rodríguez Delgado,,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor,Torres,,M,FALSE,,Yauco,,,alcalde,PNP,,,FALSE,FALSE,
Víctor,Torres Santiago,/static/images/profile_images/Victor_Torres_Santiago_0030.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor,Vázquez Cruz,,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor Alejo,Figueroa Meléndez,,M,TRUE,,Fajardo,,,alcalde,PPD,,,FALSE,FALSE,
Víctor Alfredo,Vélez Rodríguez,/static/images/profile_images/Victor_Alfredo_Velez_Rodriguez_5508.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor Andrés,Alvarado Guzmán,/static/images/profile_images/Victor_Andres_Alvarado_Guzman_3333.jpg,M,TRUE,,,6,,senador,PIP,,,FALSE,TRUE,Víctor Alvarado Guzmán
Víctor Antonio,González Nieves,,M,FALSE,,,,16,representante,PNP,,,FALSE,FALSE,
Víctor Carmelo,Rodríguez Cintrón,,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor Hugo,Rivera García,,M,TRUE,,,,,,,,,FALSE,FALSE,
Victoria,Cintrón Cruz,/static/images/profile_images/Victoria_Cintron_Cruz_7556.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Victoria,García Burgos,/static/images/profile_images/Victoria_Garcia_Burgos_8685.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Victoria,Ruíz Cruz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Víctor Juan,Bilbraut Cora,/static/images/profile_images/Victor_Juan_Bilbraut_Cora_2886.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor M.,Valentín Feliciano,/static/images/profile_images/Victor_M_Valentin_Feliciano_0580.jpg,M,TRUE,,Añasco,,,alcalde,PIP,,,FALSE,TRUE,
Víctor Omar,Delgado Caraballo,,M,TRUE,,,,,,,,,FALSE,FALSE,
Víctor R.,Santana Rodríguez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Vimarie,Peña Dávila,static/images/profile_images/vimarie-pena-davila.jpeg,F,TRUE,,,,31,representante,PNP,,,FALSE,TRUE,
Virgen,Oquendo Negrón,,F,TRUE,,,,,,,,,FALSE,FALSE,
Virgilio,Olivera Olivera,/static/images/profile_images/Virgilio_Olivera_Olivera_6375.jpg,M,TRUE,,San Germán,,,alcalde,PNP,,,FALSE,TRUE,
Virgilio,Sánchez Figueroa,,M,TRUE,,,,,,,,,FALSE,FALSE,
Vito Manuel,Castro Rosa,/static/images/profile_images/Vito_Manuel_Castro_1050.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Viviana,Ramírez Morales,/static/images/profile_images/Viviana_Ramirez_Morales_8125.jpg,F,TRUE,,,,,comisionado,PD,,,FALSE,TRUE,
Walberto,Camacho Colón,,M,TRUE,,,,,,,,,FALSE,FALSE,
Waldemar,Cantres Silva,,M,FALSE,,,,11,representante,PNP,,,FALSE,FALSE,
Waldemar,Guilloty Ramos,/static/images/profile_images/Waldemar_Guilloty_Ramos_8639.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Waleska,Avilés Medina,/static/images/profile_images/Waleska_Aviles_Medina_1346.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Waleska,Mulero González,,F,TRUE,,,,,,,,,FALSE,FALSE,
Walter,Rosado Rodríguez,/static/images/profile_images/Walter_Rosado_Rodriguez_4446.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Wanda,De Jesús Dávila,,F,TRUE,,,,,,,,,FALSE,FALSE,
Wanda,Del Valle Correa,/static/images/profile_images/Wanda_Del_Valle_Correa_6389.jpg,F,TRUE,903,,,38,representante,PNP,,,FALSE,TRUE,
Wanda,Maldonado,static/images/profile_images/wanda-maldonado.jpeg,F,TRUE,,Isabela,,,alcalde,PD,,,FALSE,TRUE,
Wanda D.,Rolón Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Wanda Denice,Rolon Rodríguez,/static/images/profile_images/Wanda_Denice_Rolon_Rodriguez_5283.jpg,F,TRUE,,Aibonito,,,alcalde,PPD,,,FALSE,TRUE,
Wanda Ivelisse,Pérez Romero,/static/images/profile_images/Wanda_Ivelisse_Perez_Romero_9891.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Wanda Janette,Ríos Colorado,/static/images/profile_images/Wanda_J_Rios_Colorado_2801.jpg,F,TRUE,,Salinas,,,alcalde,MVC,,,FALSE,TRUE,
Wanda Judith (Tata),Soler Rosario,/static/images/profile_images/Wanda_Judith_Soler_Rosario_6897.jpg,F,TRUE,,Barceloneta,,,alcalde,PPD,,,FALSE,TRUE,Wanda (Tata) Soler 
Wanda L.,Arzuaga López,/static/images/profile_images/Wanda_L_Arzuaga_Lopez_6464.jpg,F,TRUE,,Juncos,,,alcalde,PD,,,FALSE,TRUE,
Wanda (Wandy),Soto Tolentino,/static/images/profile_images/Wanda_Milagros_Soto_Tolentino_6367.jpg,F,TRUE,916,,7,,senador,PNP,,,FALSE,TRUE,(Wandy) Wanda Soto Tolentino
Wenddy L.,Colón Martínez,,F,FALSE,,,7,,senador,PNP,,,FALSE,FALSE,
Wesley,Martínez Vélez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Widalys,Guzmán Rodríguez,,F,TRUE,,,,,,,,,FALSE,FALSE,
Wilbert,Nieves Chaparro,/static/images/profile_images/Wilbert_Nieves_Chaparro_7608.jpg,M,TRUE,,Aguada,,,alcalde,PNP,,,FALSE,TRUE,
Wilfredo,Díaz Rosado,,M,FALSE,,,2,,senador,PPD,,,TRUE,FALSE,
Wilfredo,Lugo Fabre,/static/images/profile_images/Wilfredo_Lugo_Fabre_6927.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilfredo,Ríos Saldaña,/static/images/profile_images/Wilfredo_Rios_Saldaña_4318.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilfredo,Rivera Rossy,,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilfredo,Santos Colón,/static/images/profile_images/Wilfredo_Santos_Colon_5325.jpg,M,TRUE,,Villalba,,,alcalde,PPD,,,FALSE,TRUE,Wilfredo (Freddy) Santos Colón
Wilfredo,Vargas Matos,,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilfredo Elias,Bachour Ortíz,/static/images/profile_images/Wilfredo_Elias_Bachour_Ortiz_8628.jpg,M,TRUE,,,,31,representante,PD,,,FALSE,TRUE,
Wilfredo (Juny),Ruíz,/static/images/profile_images/wilfredo-(juny)-ruiz.jpeg,M,TRUE,,Maricao,,,alcalde,PPD,,,FALSE,TRUE,
Wilfrido,Bonilla Ruíz,,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Aguilu Santiago,/static/images/profile_images/william-aguilu-santiago.jpeg,M,TRUE,,Cayey,,,alcalde,PD,,,FALSE,TRUE,William Aguilú Santiago
William,González Meléndez,/static/images/profile_images/William_Gonzalez_Melendez_3042.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Matías Cortés,/static/images/profile_images/William_Matias_Cortes_5840.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Miranda Torres,/static/images/profile_images/William_Miranda_Torres_2995.jpg,M,TRUE,,Caguas,,,alcalde,PPD,,,FALSE,TRUE,
William,Rodríguez Díaz,,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Sánchez Cortina,/static/images/profile_images/William_Sanchez_Cortina_9844.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Sánchez Rivera,,M,TRUE,,,,,,,,,FALSE,FALSE,
William,Serrano Serrano,/static/images/profile_images/William_Serrano_Serrano_8349.jpg,M,TRUE,,Juncos,,,alcalde,PNP,,,FALSE,TRUE,
William E.,Villafañe Ramos,/static/images/profile_images/William_Ely_Villafañe_Ramos_5484.jpg,M,TRUE,851,,,,comisionado,PNP,,,FALSE,TRUE,William Villafañe
William (Willie),Alicea Pérez,/static/images/profile_images/William_Alicea_Perez_4889.jpg,M,TRUE,,Aibonito,,,alcalde,PNP,,,FALSE,TRUE,Willie Alicea Pérez
Wilma E.,Sánchez Cruz,/static/images/profile_images/Wilma_E_Sanchez_Cruz_7528.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Wilma Eliz,Montalvo Rivera,/static/images/profile_images/Wilma_Eliz_Montalvo_Rivera_6033.jpg,F,TRUE,,Cabo Rojo,,,alcalde,PIP,,,FALSE,FALSE,
Wilmarie,Cortés Beltrán,/static/images/profile_images/Wilmarie_Cortes_Beltran_2370.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Wilmarie,Villanueva Bonilla,,F,TRUE,,,,,,,,,FALSE,FALSE,
Wilmer,Reyes Berríos,/static/images/profile_images/Wilmer_Eduardo_Reyes_2522.jpg,M,TRUE,,,6,,senador,PNP,,,FALSE,TRUE,
Wilson,Crespo Valentín,/static/images/profile_images/Wilson_Crespo_Valentin_0654.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilson,Román López,/static/images/profile_images/Wilson_Javier_Roman_Lopez_2536.jpg,M,TRUE,882,,,17,representante,PNP,,,FALSE,TRUE,Wilson Román
Wilson Juan,Rosales Concepción,/static/images/profile_images/Wilson_Juan_Rosales_Concepcion_6438.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Wilson W.,Sánchez Casiano,/static/images/profile_images/Wilson_W_Sanchez_Casiano_9909.jpg,M,TRUE,,Lajas,,,alcalde,PIP,,,FALSE,FALSE,
Xiomara,Acevedo Ruíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yadara,Lebrón López,/static/images/profile_images/Yadara_Lebron_Lopez_6621.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Yadira I,Jiménez Fuentes,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yadiria,Dávila Pérez,/static/images/profile_images/Yadiria_Davila_Perez_3068.jpg,F,TRUE,,Villalba,,,alcalde,PIP,,,FALSE,FALSE,
Yahaira,Velázquez Correa,/static/images/profile_images/Yahaira_Enid_Velazquez_Correa_0653.jpg,F,TRUE,,,,13,representante,PIP,,,FALSE,FALSE,
Yaliz Marie,Malavé Samot,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yamil,Liceaga Tavárez,,M,TRUE,,,,,,,,,FALSE,FALSE,
Yamille,Colón Rivera,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yamir,Pérez Pizarro,/static/images/profile_images/Yamir_Perez_Pizarro_6794.jpg,M,TRUE,,,,,,,,,FALSE,FALSE,
Yamira,Colón Rosa,/static/images/profile_images/Yamira_Colon_Rosa_6964.jpg,M,TRUE,,Dorado,,,alcalde,MVC,,,FALSE,TRUE,
Yanitsia,Irizarry Méndez,,F,FALSE,,Aguadilla,,,alcalde,PNP,,,FALSE,FALSE,
Yaridsa,Collazo Perdomo,/static/images/profile_images/Yaridsa_Collazo_Perdomo_3691.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Yaritza,Ríos Martínez,,F,FALSE,,Villalba,,,alcalde,PNP,,,FALSE,FALSE,
Yaritza,Santos Rivera,/static/images/profile_images/Yaritza_Santos_Rivera_9154.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Yaritza Limarie,Santiago González,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yashei,Rosario Centeno,/static/images/profile_images/Myriam_Yashei_Rosario_Centeno_0718.jpg,F,TRUE,,Vieques,,,alcalde,INDT,,,FALSE,TRUE,
Yashira Marie,Lebrón Rodríguez,/static/images/profile_images/Yashira_Marie_Lebron_Rodriguez_2051.jpg,F,TRUE,873,,,8,representante,PNP,,,FALSE,TRUE,
Yasira,Laureano Sánchez,/static/images/profile_images/Yasira_Laureano_Sanchez_5259.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Yeidimar,Meléndez Ortíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yeila Sofía,Cuadrado Sanjurjo,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yeimy,Rivera Ureña,/static/images/profile_images/Yeimy_Sujel_Rivera_Ureña_3720.jpg,F,TRUE,,Carolina,,,alcalde,PD,,,FALSE,TRUE,Yeinny Rivera Ureña
Yeltsin,Medina Fuentes,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yesenia,Feliciano Camacho,,F,TRUE,,Yabucoa,,,alcalde,PNP,,,FALSE,TRUE,
Yetzaira,Echevarría Echevarría,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yoadis,Rodríguez Berríos,/static/images/profile_images/Yoadis_Rodriguez_Berrios_2440.jpg,F,TRUE,,,,,,,,,FALSE,FALSE,
Yohao,Lugo Díaz,,M,FALSE,,,,40,representante,PNP,,,FALSE,FALSE,
Yolanda,Cartagena Ortíz,,F,TRUE,,,,,,,,,FALSE,FALSE,
Yolanda,Horta Encarnación,,F,TRUE,,,,,,,,,FALSE,FALSE,
